slug,name,category,chain_main,chains,max_tvl,tvl_bin,ever_exploited,is_exploited_eventlevel,ever_audited,any_top_firm,audit_firm_count,contract_address,compiler_version,verified_source_found,stratum
intswap,Intswap,NFT Marketplace,zkSync Era,zkSync Era,2612.2141043127463,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=zkSync Era
intuition,Intuition,Developer Tools,Base,Base,0.006292566399145,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
inu-fair,INU FAIR,Dexs,Zkfair,Zkfair,803.0677254136896,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Zkfair
inuswap,Inuswap,Dexs,Dogechain,Dogechain,142.9712119888896,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Dogechain
invar-finance,InVar Finance,RWA,Ethereum,Ethereum,261.96303064192006,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Ethereum
invariant,Invariant,Dexs,Eclipse,Eclipse;Solana,395239.0349467959,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Eclipse
inverse-finance-firm,Inverse Finance FiRM,CDP,Ethereum,Ethereum,71339284.38498558,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
inverse-finance-frontier,Inverse Finance Frontier,CDP,Ethereum,Ethereum,15421648.595718237,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Ethereum
investin,Investin,Indexes,Solana,Solana,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Solana
invictusdao,InvictusDAO,Reserve Currency,Solana,Solana,0.001633,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Solana
iolend,IOLEND,Lending,IOTA EVM,IOTA EVM,13621.337617990712,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=IOTA EVM
ion-dao,ION DAO,Synthetics,Osmosis,Osmosis,54697.570405816055,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Osmosis
ion-protocol,Ion Protocol,Lending,Ethereum,Ethereum,45267.97863649454,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
ionic-protocol,Ionic Protocol,Lending,Mode,Mode;Base;Lisk;Optimism;BOB;Fraxtal,2042238.8078521416,Q4,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q4|chain=Mode
ionise,Ionise,Lending,Zilliqa,Zilliqa,4357.775393723402,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Zilliqa
iotabee,Iotabee,Dexs,ShimmerEVM,ShimmerEVM,9519.514699677704,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=ShimmerEVM
iotex,IoTeX,Chain,,,0.0,Q1,0,0,0,0,0,,,0,
iotex-monster-go,IoTeX Monster Go,Gaming,IoTeX,IoTeX,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=IoTeX
iotube,ioTube,Bridge,Ethereum,Ethereum;IoTeX;Binance;Polygon,11646712.7881155,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
ipor-derivatives,IPOR Derivatives,Derivatives,Ethereum,Ethereum;Arbitrum;Base,2625792.4386809124,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
ipor-fusion,IPOR Fusion,Yield Aggregator,Ethereum,Ethereum;Base;Arbitrum;TAC;Unichain;Plasma;Avalanche;Ink,40040956.95097178,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
iq,IQ,Services,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
iron-bank,Iron Bank,Lending,Ethereum,Ethereum;Optimism;Avalanche;Fantom,6520154.6924911775,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
iron-finance,Iron Finance,CDP,Polygon,Polygon;Avalanche;Fantom,315948.97629186086,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Polygon
ironclad-finance,Ironclad Finance,Lending,Mode,Mode,160923.6256169615,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Mode
iskra-fi,Iskra Fi,Farm,Klaytn,Klaytn,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Klaytn
ispolink,Ispolink,Gaming,Ethereum,Ethereum;Binance;Manta,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
issuaa,ISSUAA,Dexs,Scroll,Scroll,23930.88716655277,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Scroll
iswap-tech,iSwap Tech,Dexs,Bitlayer,Bitlayer,2224.786876486203,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Bitlayer
ithaca-protocol,Ithaca Protocol,Options,Arbitrum,Arbitrum,2336114.5545540624,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
ithil,Ithil,Leveraged Farming,Arbitrum,Arbitrum,192.7019232530793,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
itrust-finance,iTrust Finance,Insurance,Ethereum,Ethereum,622164.8927869721,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
ivx-protocol,IVX Protocol,Options,Berachain,Berachain,33744.51006476615,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Berachain
ixs,IXS,Dexs,Ethereum,Ethereum;Base;Polygon,227253.66077689893,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
iziswap,iZiSwap,Dexs,zkSync Era,zkSync Era;ZetaChain;Scroll;Manta;Linea;Binance;X Layer;Base;Hemi;Taiko;BOB;Mantle;Ultron;Zkfair;zkLink;IoTeX;Mode;Plume Mainnet;Blast;OntologyEVM;Aurora;CORE;Arbitrum;Morph;Meter;Kava;Gravity;Polygon;Monad;Ethereum;Cronos;Kroma,2683209.2117176214,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=zkSync Era
iziswap-classic,iZiSwap Classic,Dexs,Plume Mainnet,Plume Mainnet,158.4073216699823,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Plume Mainnet
izumi-liquidbox,iZUMi LiquidBox,Yield,Binance,Binance;Arbitrum;Ethereum;Polygon;Aurora;Cronos,124881.90219172343,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
jaceswap,JaceSwap,Dexs,X Layer,X Layer,9883.26516257027,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=X Layer
jackson-protocol,Jackson Protocol,Prediction Market,Sui,Sui,4690.886796638578,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Sui
jade-money,Jade Money,CDP,Neutron,Neutron,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Neutron
jade-protocol,Jade Protocol,Reserve Currency,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
jadeswap,Jadeswap,Dexs,Mantle,Mantle,30.222641726854125,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Mantle
jaguarswap,JaguarSwap,Yield,Arbitrum,Arbitrum,499.5994264831118,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
jamfrens,JamFrens,SoFi,Polygon,Polygon,539.7290605603116,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Polygon
jarvis-network,Jarvis Network,Derivatives,Polygon,Polygon;Binance;Avalanche;xDai;Arbitrum;Optimism,298281.71941706375,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Polygon
jasper-vault,Jasper Vault,Options,Arbitrum,Arbitrum;Bitlayer;Base,2533958.1018573083,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
javsphere,Javsphere,Derivatives,Base,Base;DeFiChain EVM;DefiChain,258404.07119703144,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
jax-finance,Jax Finance,Lending,Taiko,Taiko,279.7510722147127,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Taiko
jaypeggers,Jaypeggers,Yield,Ethereum,Ethereum,282404.99429248925,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
jbc.finance,JBC.Finance,Leveraged Farming,Arbitrum,Arbitrum,378.4880132058465,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
jbtc,jBTC,Bridge,Ethereum,Ethereum;Bitcoin,0.1870741881434336,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
jediswap-v1,JediSwap V1,Dexs,Starknet,Starknet,1026244.5911467668,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Starknet
jediswap-v2,JediSwap V2,Dexs,Starknet,Starknet,47336.223098312985,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Starknet
jelly,Jelly,Yield,Ethereum,Ethereum,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Ethereum
jellybeanswap,JellyBeanSwap,Dexs,Binance,Binance,45.507207481265986,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
jellyverse,Jellyverse,Dexs,Sei,Sei,109027.6212954398,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Sei
jet-fixed-term,Jet Fixed Term,Lending,Solana,Solana,371.6045674081662,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Solana
jet-margin,Jet Margin,Lending,Solana,Solana,301133.4729675912,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
jet-v1,Jet V1,Lending,Solana,Solana,186287.61316155677,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
jetfuel-finance,JetFuel Finance,Yield,Binance,Binance,290681.928302437,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
jetmine-dao,JetMine DAO,Yield,Fantom,Fantom,170.334588238136,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Fantom
jeton,Jeton,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
jetstream,Jetstream,Derivatives,Arbitrum,Arbitrum,5774.2526769742935,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
jetswap,JetSwap,Dexs,Binance,Binance;Polygon;Fantom,588982.7555629658,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
jewelswap-leveraged-farming,JewelSwap Leveraged Farming,Leveraged Farming,Elrond,Elrond,65039.46278790898,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Elrond
jewelswap-liquid-staking,JewelSwap Liquid Staking,Liquid Staking,Elrond,Elrond,254811.1088096554,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Elrond
jewelswap-nft-lending,JewelSwap NFT Lending,NFT Lending,Elrond,Elrond,33.82505189529089,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Elrond
jexchangedefi,JEXchangeDefi,Dexs,Elrond,Elrond,137711.6975735703,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Elrond
jiblend,JIBLEND,Lending,JBC,JBC,624.2556155160034,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=JBC
jibswap,JIBSWAP,Dexs,JBC,JBC,2987.209339359703,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=JBC
jigsaw,Jigsaw,CDP,Ethereum,Ethereum,427932.108734963,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
jiko,Jiko,Gaming,Berachain,Berachain,382343.7682431115,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Berachain
jioswap,JioSwap,Dexs,Meter,Meter;Ethereum;GodwokenV1,27.119137909273284,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Meter
jito-dao,Jito DAO,DAO Service Provider,,,0.0,Q1,0,0,0,0,0,,,0,
jito-liquid-staking,Jito Liquid Staking,Liquid Staking,Solana,Solana,1880229785.9574,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
jito-mev-tips,Jito MEV Tips,MEV,,,0.0,Q1,0,0,0,0,0,,,0,
jito-restaking,Jito Restaking,Restaking,Solana,Solana,39502673.12470164,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
jlswap,JLSwap,Dexs,EOS EVM,EOS EVM,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=EOS EVM
joe-dex,Joe DEX,Dexs,Avalanche,Avalanche;Binance,19604573.256618164,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
joe-lend,Joe Lend,Lending,Avalanche,Avalanche,2855675.4888827875,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
joe-stek,Joe Stek,Farm,Avalanche,Avalanche,68409.66895955711,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
joe-v2,Joe V2,Dexs,Avalanche,Avalanche;Arbitrum;Binance,227251.4644102885,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Avalanche
joe-v2.1,Joe V2.1,Dexs,Avalanche,Avalanche;Arbitrum;Binance;Ethereum,5751992.956178458,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
joe-v2.2,Joe V2.2,Dexs,Avalanche,Avalanche;Monad;Arbitrum,36447940.53342808,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Avalanche
jojo,JOJO,Derivatives,Base,Base;Arbitrum;Binance;zkSync Era,26540.491605341755,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Base
jolt,Jolt,Lending,Optimism,Optimism,147.39031544870244,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Optimism
joltify-lend,Joltify Lend,Lending,Joltify,Joltify,5653.6873534430815,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Joltify
joltify-rwa,Joltify RWA,RWA Lending,Joltify,Joltify,-22495.78498080607,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Joltify
jones-dao,Jones DAO,Yield Aggregator,Arbitrum,Arbitrum;Ethereum,1229842.2089926556,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Arbitrum
joule-finance,Joule Finance,Lending,Aptos,Aptos,450969.4044532592,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Aptos
joystick-club,Joystick Club,Gaming,smartBCH,smartBCH,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=smartBCH
jpegd,JPEG'd,NFT Lending,Ethereum,Ethereum,665152.4829556771,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
jpg-store,JPG Store,NFT Marketplace,Cardano,Cardano,362118.66569312464,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Cardano
jpool,JPool,Liquid Staking,Solana,Solana,162548205.23146376,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
jpow-ai,JPOW AI,CDP,Solana,Solana,142008.58374501177,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Solana
jswap,JSwap,Dexs,OKExChain,OKExChain,356601.50150437525,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=OKExChain
juggler-red,Juggler Red,Dexs,Optimism,Optimism,1069.6277975547675,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Optimism
juice-finance,Juice Finance,Leveraged Farming,Blast,Blast,3580796.7834582427,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Blast
juicebox-v1,Juicebox V1,Launchpad,Ethereum,Ethereum,15989653.512925971,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
juicebox-v2,Juicebox V2,Launchpad,Ethereum,Ethereum,29870.804342206666,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
juicebox-v3,Juicebox V3,Launchpad,Ethereum,Ethereum,322053.33950748807,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
jujube-finance,Jujube Finance,Dexs,Aptos,Aptos,61.252681595784416,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Aptos
julswap,JulSwap,Dexs,Binance,Binance,580505.3677792484,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
jumbo-exchange,Jumbo Exchange,Dexs,Near,Near,507731.0936080363,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Near
jumpdefi,JumpDefi,Dexs,Telos,Telos,0.0828571325743816,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Telos
jumper-exchange,Jumper Exchange,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
junoswap,Junoswap,Dexs,Juno,Juno,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Juno
jupiter-aggregator,Jupiter Aggregator,DEX Aggregator,,,0.0,Q1,0,0,0,0,0,,,0,
jupiter-dca,Jupiter DCA,Derivatives,,,0.0,Q1,0,0,0,0,0,,,0,
jupiter-lend,Jupiter Lend,Lending,Solana,Solana,1070320527.6541724,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
jupiter-perpetual-exchange,Jupiter Perpetual Exchange,Derivatives,Solana,Solana,1150559557.1341636,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
jupiter-staked-sol,Jupiter Staked SOL,Liquid Staking,Solana,Solana,1238296581.659166,Q4,0,0,1,1,1,,,0,exploited=0|audited=1|tvl=Q4|chain=Solana
jupiter-studio,Jupiter Studio,Launchpad,,,0.0,Q1,0,0,0,0,0,,,0,
jupiter-swap,Jupiter Swap,Dexs,Kava,Kava,14.814926692714744,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Kava
just-yield,Just Yield,Yield Aggregator,Arbitrum,Arbitrum,388.7675266347852,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Arbitrum
justbet,JustBet,Luck Games,WINR,WINR,792944.4704953224,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=WINR
justcryptos,JustCryptos,Bridge,Tron,Tron,3098377790.0,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Tron
justlend,JustLend,Lending,Tron,Tron,3805153754.704523,Q4,0,0,1,1,1,,,0,exploited=0|audited=1|tvl=Q4|chain=Tron
justlock,JustLock,Token Locker,Radix,Radix,109036.36605218812,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Radix
justmoney,JustMoney,Dexs,Tron,Tron;Ethereum;Binance;Bittorrent;Polygon,837324.3851320229,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Tron
juststables,JustStables,CDP,Tron,Tron,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Tron
jvault,JVault,Farm,TON,TON,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=TON
k-bit,K-BIT,Derivatives,Klaytn,Klaytn,57058.97090682319,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Klaytn
k2,K2,Chain,Ethereum,Ethereum,7724611.7655329,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
k3-capital,K3 Capital,Risk Curators,Plasma,Plasma;Ethereum;Arbitrum;Avalanche;Unichain;Binance;BOB,296785826.4849351,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Plasma
k9-finance-dao,K9 Finance DAO,Liquid Staking,Ethereum,Ethereum;Shibarium,131505.56909271216,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Ethereum
kaco-finance,KACO Finance,Dexs,Shiden,Shiden;Binance,13767.414308558324,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Shiden
kadefi,kaDefi,Yield,Kava,Kava,0.4041644082579168,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Kava
kadena-cabinet,Kadena Cabinet,Governance Incentives,Kadena,Kadena,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Kadena
kafe-finance,Kafe Finance,Yield,Cronos,Cronos;Moonriver,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Cronos
kafidao,KafiDAO,Farm,Kava,Kava,0.0202005111486193,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Kava
kagla-finance,Kagla Finance,Dexs,Astar,Astar,86254.98955786483,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Astar
kai-finance,Kai Finance,Leveraged Farming,Sui,Sui,19215264.4039489,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Sui
kaiafun,KaiaFun,Launchpad,Klaytn,Klaytn,5192.030819901603,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Klaytn
kaiaswap,KaiaSwap,Dexs,Klaytn,Klaytn,91335.62961007244,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Klaytn
kaidex,Kaidex,Dexs,Kardia,Kardia,15252.075217843503,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Kardia
kairos-timeboost,Kairos Timeboost,MEV,,,0.0,Q1,0,0,0,0,0,,,0,
kaisen,Kaisen,Liquidity manager,Blast,Blast,204.277204017486,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Blast
kaito,Kaito,Services,Base,Base,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Base
kalata,Kalata,Synthetics,Binance,Binance,3554.255140804894,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
kalax,Kalax,Yield Aggregator,Blast,Blast;Scroll,173518.8777390644,Q3,1,1,0,0,0,,,0,exploited=1|audited=0|tvl=Q3|chain=Blast
kaleidocube,KaleidoCube,Dexs,Xai,Xai;Arbitrum,13649.88965194044,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Xai
kalmy-app,Kalmy App,Yield,Binance,Binance;Fantom;Avalanche,39333.52750878082,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Binance
kalshi,Kalshi,Prediction Market,,,0.0,Q1,0,0,0,0,0,,,0,
kame-aggregator,Kame Aggregator,DEX Aggregator,,,0.0,Q1,1,1,0,0,0,,,0,
kamigotchi,Kamigotchi,Gaming,Yominet,Yominet,1422150.4289824024,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Yominet
kamino-lend,Kamino Lend,Lending,Solana,Solana,2211397616.2804337,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
kamino-liquidity,Kamino Liquidity,Liquidity manager,Solana,Solana,257876922.6432525,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
kandyland-finance,Kandyland Finance,Reserve Currency,Avalanche,Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
kannagi-finance,Kannagi Finance,Yield Aggregator,zkSync Era,zkSync Era,72.2025593340357,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=zkSync Era
kanvas,Kanvas,NFT Marketplace,Kava,Kava,101.98707830911398,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Kava
kaoyaswap,KaoyaSwap,Dexs,Binance,Binance,1878745.13352443,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Binance
kapaswap,KapaSwap,Dexs,Kava,Kava,0.3194108496214878,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Kava
kapinus,Kapinus,Dexs,Binance,Binance,355.48267782251116,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Binance
karma-dao,Karma DAO,Reserve Currency,Avalanche,Avalanche,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Avalanche
karura-dollar-(kusd),Karura Dollar (kUSD),Lending,Karura,Karura,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Karura
karura-liquid-staking,Karura Liquid Staking,Liquid Staking,Karura,Karura,1185283.574555891,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Karura
karura-swap,Karura Swap,Dexs,Karura,Karura,0.0,Q1,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q1|chain=Karura
kasava-dex,Kasava Dex,Dexs,Kava,Kava,4.592086546614093,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Kava
kassandra-dao,Kassandra DAO,Indexes,Avalanche,Avalanche;Polygon,1251.0240912264485,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=Avalanche
katana,Katana,Options Vault,Solana,Solana,2417024.998100337,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Solana
katana-dex,Katana DEX,Dexs,Ronin,Ronin,13633891.87034051,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ronin
katana-dex-v3,Katana DEX V3,Dexs,Ronin,Ronin,4825855.102854238,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ronin
katana-pre-launch,Katana Pre-Launch,Farm,Ethereum,Ethereum,34659461.11294535,Q4,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q4|chain=Ethereum
katanaswap,KatanaSwap,Dexs,ZetaChain,ZetaChain,38.58957638095627,Q2,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q2|chain=ZetaChain
kava-boost,Kava Boost,Farm,Kava,Kava,21905.507264794283,Q3,0,0,0,0,0,,,0,exploited=0|audited=0|tvl=Q3|chain=Kava
