protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug,name,symbol_llama,category_llama,tvl,chains_llama
Liqwid,LQ,Lending,['Cardano'],99206934.086657,[],,,,['api'],0,0,,0,liqwid,liqwid,Liqwid,LQ,Lending,47162013.96849613,Cardano
LISA,-,Liquid Staking,['Stacks'],1252587.5700970532,[],,,,['api'],0,0,,0,lisa,lisa,LISA,-,Liquid Staking,600603.3944093694,Stacks
LISA BTC LST,-,Restaked BTC,['Bitcoin'],1.45825456,[],,,,['api'],0,0,,0,lisa btc lst,lisa-btc-lst,LISA BTC LST,-,Restaked BTC,430895.59698108264,Bitcoin
Lisk Bridge,LISK,Canonical Bridge,['Ethereum'],97555273.9330405,[],,,,['api'],0,0,,0,lisk bridge,lisk-bridge,Lisk Bridge,LISK,Canonical Bridge,65419290.359640494,Ethereum
Lista CDP,LISTA,CDP,['Binance'],835572379.8089309,[],,,,['api'],0,0,,0,lista cdp,lista-cdp,Lista CDP,LISTA,CDP,677348424.6144757,Binance
Lista Lending,LISTA,Lending,['Binance'],1022986532.2407976,[],,,,['api'],0,0,,0,lista lending,lista-lending,Lista Lending,LISTA,Lending,731744567.8348068,Binance;Ethereum
Lista Liquid Staking,LISTA,Liquid Staking,['Binance'],1120858162.7805176,[],,,,['api'],0,0,,0,lista liquid staking,lista-liquid-staking,Lista Liquid Staking,LISTA,Liquid Staking,1028205639.503948,Binance
Listapie,-,Farm,['Binance'],229016.0941180461,[],,,,['api'],0,0,,0,listapie,listapie,Listapie,-,Farm,145292.49117786638,Binance
Lit.Trade,-,Interface,['nan'],,[],,,,['api'],0,0,,0,lit.trade,lit.trade,Lit.Trade,-,Interface,,
Litecoin,LTC,Chain,['nan'],,[],,,,['api'],0,0,,0,litecoin,litecoin,Litecoin,LTC,Chain,,
Litx,LitX,Dexs,['Multi-Chain'],1686.8400643908844,[],,,,['api'],0,0,,0,litx,litx,Litx,LitX,Dexs,1310.2288009958042,Binance;Pulse
Livepeer,LPT,Video Infrastructure,['nan'],,[],,,,['api'],0,0,,0,livepeer,livepeer,Livepeer,LPT,Video Infrastructure,,
Lixir Finance,LIX,Liquidity manager,['Ethereum'],125857.8546362146,[],,,,['api'],0,0,,0,lixir finance,lixir-finance,Lixir Finance,LIX,Liquidity manager,120145.59733121804,Ethereum
Lizard,LIZ,Dexs,['Oasis'],947.8039774655874,[],,,,['api'],0,0,,0,lizard,lizard,Lizard,LIZ,Dexs,876.5145403969443,Oasis
Llama Airforce,-,Yield,['Ethereum'],9425320.932037644,[],,,,['api'],0,0,,0,llama airforce,llama-airforce,Llama Airforce,-,Yield,5340866.456337625,Ethereum
Llamalend,-,NFT Lending,['Ethereum'],36936.44225643112,[],,,,['api'],0,0,,0,llamalend,llamalend,Llamalend,-,NFT Lending,27825.17305238504,Ethereum
LlamaPay,-,Payments,['Multi-Chain'],1757394.3332930158,[],,,,['api'],0,0,,0,llamapay,llamapay,LlamaPay,-,Payments,1451915.5408561197,Arbitrum;Ethereum;Optimism;Base;Binance;Berachain;Meter;Sonic;Polygon;Avalanche;xDai;Fantom;Scroll;Metis;Cronos;Mantle;Zora;Linea;Blast;Polygon zkEVM;Mode;Fraxtal
LlamaRisk,-,Risk Curators,['Ethereum'],290196.65207030025,[],,,,['api'],0,0,,0,llamarisk,llamarisk,LlamaRisk,-,Risk Curators,9918.14966623992,Ethereum
LlamaSwap,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,llamaswap,llamaswap,LlamaSwap,-,DEX Aggregator,,
LN Exchange Perps,-,Derivatives,['nan'],,[],,,,['api'],0,0,,0,ln exchange perps,ln-exchange-perps,LN Exchange Perps,-,Derivatives,,
LN Exchange Spot,-,Dexs,['nan'],,[],,,,['api'],0,0,,0,ln exchange spot,ln-exchange-spot,LN Exchange Spot,-,Dexs,,
LND,-,Lending,['Multi-Chain'],2.1586081116337543,[],,,,['api'],0,0,,0,lnd,lnd,LND,-,Lending,1.709290598198339,Sonic;Hyperliquid L1
LNS,LNS,Dexs,['smartBCH'],0.0,[],,,,['api'],0,0,,0,lns,lns,LNS,LNS,Dexs,0.0,smartBCH
Loanshark Core,-,Lending,['Scroll'],16874.424006031153,[],,,,['api'],0,0,,0,loanshark core,loanshark-core,Loanshark Core,-,Lending,12751.3799982415,Scroll
LobbyFi,-,Governance Incentives,['nan'],,[],,,,['api'],0,0,,0,lobbyfi,lobbyfi,LobbyFi,-,Governance Incentives,,
Lobis,LOBI,Reserve Currency,['Ethereum'],0.0,[],,,,['api'],0,0,,0,lobis,lobis,Lobis,LOBI,Reserve Currency,0.0,Ethereum
Lobster Protocol,-,Yield Aggregator,['Arbitrum'],41222.76297514595,[],,,,['api'],0,0,,0,lobster protocol,lobster-protocol,Lobster Protocol,-,Yield Aggregator,11035.964734057665,Arbitrum
Lockless Protocol,-ESS,Liquid Staking,['Multi-Chain'],4478.404494,[],,,,['api'],0,0,,0,lockless protocol,lockless-protocol,Lockless Protocol,-ESS,Liquid Staking,1114.1188966640525,Kava;Echelon
LOCKON,-,Indexes,['Multi-Chain'],2124421.773578348,[],,,,['api'],0,0,,0,lockon,lockon,LOCKON,-,Indexes,1355629.5446692165,Polygon;Arbitrum
Locus Finance,LOCUS,Yield,['Multi-Chain'],80827.13208366718,[],,,,['api'],0,0,,0,locus finance,locus-finance,Locus Finance,LOCUS,Yield,63982.61632500544,Arbitrum;Ethereum
Lodestar V0,LODE,Lending,['Arbitrum'],11618.538065203593,[],,,,['api'],0,0,,0,lodestar v0,lodestar-v0,Lodestar V0,LODE,Lending,7502.1629822007235,Arbitrum
Lodestar V1,LODE,Lending,['Arbitrum'],813688.5429532875,[],,,,['api'],0,0,,0,lodestar v1,lodestar-v1,Lodestar V1,LODE,Lending,205470.19701565115,Arbitrum
Lofty,-,RWA,['Algorand'],98480333.42,[],,,,['api'],0,0,,0,lofty,lofty,Lofty,-,RWA,99157084.13189375,Algorand
Logium,-,Derivatives,['Ethereum'],6382.713318602222,[],,,,['api'],0,0,,0,logium,logium,Logium,-,Derivatives,6382.713318602222,Ethereum
LogX V1,LOGX,Derivatives,['Multi-Chain'],3754.882376222928,[],,,,['api'],0,0,,0,logx v1,logx-v1,LogX V1,LOGX,Derivatives,3656.433485849376,zkLink;Telos;Manta;Mode;Linea;Mantle;Fuse;Kroma
LogX V2,LOGX,Derivatives,['Multi-Chain'],197.873018169622,[],,,,['api'],0,0,,0,logx v2,logx-v2,LogX V2,LOGX,Derivatives,49.58380764352211,Sonic;Base;Mint;Abstract;Arbitrum;Manta;Optimism;Mode;Scroll;Polygon;Rari;ApeChain;Sei;Taiko;BOB;Mantle;Kroma;Blast;Linea
Lolik Liquid Staking,-,Liquid Staking,['Bahamut'],54240031.78192755,[],,,,['api'],0,0,,0,lolik liquid staking,lolik-liquid-staking,Lolik Liquid Staking,-,Liquid Staking,29329194.15262804,Bahamut
LolPad Finance,-,Dexs,['Scroll'],4.394095037861914,[],,,,['api'],0,0,,0,lolpad finance,lolpad-finance,LolPad Finance,-,Dexs,3.91076130657592,Scroll
Lombard Vault,-,Yield,['Multi-Chain'],42270551.0970306,[],,,,['api'],0,0,,0,lombard vault,lombard-vaults,Lombard Vaults,-,Onchain Capital Allocator,29920956.846133087,Ethereum;Base;Corn;Binance;Sonic
Longdrink,LONG,Indexes,['Binance'],0.0,[],,,,['api'],0,0,,0,longdrink,longdrink,Longdrink,LONG,Indexes,0.0,Binance
LooksRare,LOOKS,NFT Marketplace,['Ethereum'],0.0,[],,,,['api'],0,0,,0,looksrare,looksrare,LooksRare,LOOKS,NFT Marketplace,0.0,Ethereum
Loop,-,Leveraged Farming,['Multi-Chain'],2698756.666613407,[],,,,['api'],0,0,,0,loop,loop,Loop,-,Leveraged Farming,1182550.690283338,Ethereum;XDC;Scroll;Binance
Loop Finance,LOOP,Dexs,['Multi-Chain'],29566.646058783193,[],,,,['api'],0,0,,0,loop finance,loop-finance,Loop Finance,LOOP,Dexs,13307.912937004006,Terra;Juno
Looped Hype,LHYPE,Yield,['Hyperliquid L1'],34016361.31085604,[],,,,['api'],0,0,,0,looped hype,looped-hype,Looped Hype,LHYPE,Yield,23203223.587499194,Hyperliquid L1
Loopring,LRC,Dexs,['Multi-Chain'],24336072.01743886,[],,,,['api'],0,0,,0,loopring,loopring,Loopring,LRC,Dexs,17146850.89459847,Ethereum;Taiko;Base
Loopscale,-,Lending,['Solana'],61872663.1353313,[],,,,['api'],0,0,,0,loopscale,loopscale,Loopscale,-,Lending,85144695.07832402,Solana
Loot  DAO,LOOT,Services,['nan'],0.0,[],,,,['api'],0,0,,0,loot dao,loot--dao,Loot  DAO,LOOT,Services,0.0,
Lootbase,-,Interface,['nan'],,[],,,,['api'],0,0,,0,lootbase,lootbase,Lootbase,-,Interface,,
Looter,LOOTER,Trading App,['nan'],,[],,,,['api'],0,0,,0,looter,looter,Looter,LOOTER,Trading App,,
LootSwap,LOOT,Dexs,['Harmony'],23130.282156521247,[],,,,['api'],0,0,,0,lootswap,lootswap,LootSwap,LOOT,Dexs,11261.70531943979,Harmony
Lore Finance,LORE,Lending,['Scroll'],10351.745702929473,[],,,,['api'],0,0,,0,lore finance,lore-finance,Lore Finance,LORE,Lending,7714.764893945715,Scroll
Lorenzo enzoBTC,-,Bridge,['Bitcoin'],632287091.7760099,[],,,,['api'],0,0,,0,lorenzo enzobtc,lorenzo-enzobtc,Lorenzo enzoBTC,-,Bridge,584957160.3843069,Bitcoin
Loreum,-,Services,['nan'],,[],,,,['api'],0,0,,0,loreum,loreum,Loreum,-,Services,,
LoTerra,LOTA,Prediction Market,['Terra'],0.0,[],,,,['api'],0,0,,0,loterra,loterra,LoTerra,LOTA,Prediction Market,0.0,Terra
Louverture,LVT,Yield,['Avalanche'],0.0,[],,,,['api'],0,0,,0,louverture,louverture,Louverture,LVT,Yield,0.0,Avalanche
Love.io,LOVE,SoFi,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,love.io,love.io,Love.io,LOVE,SoFi,0.0,Ethereum;Pulse;Binance
Lovely Swap,-,Dexs,['Multi-Chain'],385.76218856372617,[],,,,['api'],0,0,,0,lovely swap,lovely-swap,Lovely Swap,-,Dexs,344.6770228755077,Base;Polygon;Binance
LowcostSwap,LOWCOST,Yield,['Binance'],2679.971750357644,[],,,,['api'],0,0,,0,lowcostswap,lowcostswap,LowcostSwap,LOWCOST,Yield,2317.112456059302,Binance
Loxodrome AMM,-,Dexs,['IoTeX'],232755.67975855255,[],,,,['api'],0,0,,0,loxodrome amm,loxodrome-amm,Loxodrome AMM,-,Dexs,86729.65872993499,IoTeX
Loxodrome Perp,-,Derivatives,['IoTeX'],10411.108425121858,[],,,,['api'],0,0,,0,loxodrome perp,loxodrome-perp,Loxodrome Perp,-,Derivatives,1960.0861477112944,IoTeX
lpETH,-,Dexs,['Ethereum'],1079714.3047187778,[],,,,['api'],0,0,,0,lpeth,lpeth,lpETH,-,Dexs,800566.9967284168,Ethereum
LSDx ETHx,LSD,Indexes,['Ethereum'],206765.65517895352,[],,,,['api'],0,0,,0,lsdx ethx,lsdx-ethx,LSDx ETHx,LSD,Indexes,156471.1540238413,Ethereum
LSDx Farm,LSD,Farm,['Ethereum'],4161.577860647957,[],,,,['api'],0,0,,0,lsdx farm,lsdx-farm,LSDx Farm,LSD,Farm,3111.925726676986,Ethereum
LSP.Finance,-,Staking Pool,['Arbitrum'],382294.53489620006,[],,,,['api'],0,0,,0,lsp.finance,lsp.finance,LSP.Finance,-,Staking Pool,219763.27047124747,Arbitrum
LST Optimizer,-,Liquid Staking,['Ethereum'],428.6500465813571,[],,,,['api'],0,0,,0,lst optimizer,lst-optimizer,LST Optimizer,-,Liquid Staking,320.2407803977476,Ethereum
LuaSwap,LUA,Dexs,['Multi-Chain'],135115.27573257036,[],,,,['api'],0,0,,0,luaswap,luaswap,LuaSwap,LUA,Dexs,122502.8258161981,Ethereum;TomoChain
Luchadores,LUCHA,Gaming,['Polygon'],0.0,[],,,,['api'],0,0,,0,luchadores,luchadores,Luchadores,LUCHA,Gaming,0.0,Polygon
Lucidly Finance,-,Yield,['Multi-Chain'],191963.84003542713,[],,,,['api'],0,0,,0,lucidly finance,lucidly-finance,Lucidly Finance,-,Yield,109721.30070578698,Base;Ethereum;Arbitrum
LuckyChip,LC,Prediction Market,['Binance'],892.4396378575304,[],,,,['api'],0,0,,0,luckychip,luckychip,LuckyChip,LC,Luck Games,785.3731676448464,Binance
LuckyFuture,-,Derivatives,['Solana'],52794740.554500915,[],,,,['api'],0,0,,0,luckyfuture,luckyfuture,LuckyFuture,-,Derivatives,3943451.147414264,Solana
LuckyStake.app,-,Yield Lottery,['Mantra'],1186.835797477782,[],,,,['api'],0,0,,0,luckystake.app,luckystake.app,LuckyStake.app,-,Yield Lottery,478.991466741022,Mantra
LuigiSwap,LUIGI,Dexs,['Multi-Chain'],732206.1163003865,[],,,,['api'],0,0,,0,luigiswap,luigiswap,LuigiSwap,LUIGI,Dexs,635421.7209903181,Op_Bnb;Scroll
Lulo,-,Yield Aggregator,['Solana'],109245621.35353002,[],,,,['api'],0,0,,0,lulo,lulo,Lulo,-,Yield Aggregator,96892195.2826945,Solana
Lume Finance,LUME,Farm,['Cronos'],496.35590568782703,[],,,,['api'],0,0,,0,lume finance,lume-finance,Lume Finance,LUME,Farm,246.7971088307145,Cronos
Lumen Money,-,Lending,['Neon'],20920.92529596489,[],,,,['api'],0,0,,0,lumen money,lumen-money,Lumen Money,-,Lending,9950.594557397715,Neon
LumenSwap,LSP,Dexs,['Stellar'],12677344.0,[],,,,['api'],0,0,,0,lumenswap,lumenswap,LumenSwap,LSP,Dexs,11821008.04618196,Stellar
Lumi Finance,LUA,Algo-Stables,['Arbitrum'],143.74481651714996,[],,,,['api'],0,0,,0,lumi finance,lumi-finance,Lumi Finance,LUA,Algo-Stables,1175391.2307866258,Arbitrum
Lumin Finance,LUMIN,Lending,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,lumin finance,lumin-finance,Lumin Finance,LUMIN,Lending,0.0,Arbitrum
Luminous Finance,LUMI,Dexs,['Tron'],0.0,[],,,,['api'],0,0,,0,luminous finance,luminous-finance,Luminous Finance,LUMI,Dexs,0.0,Tron
LunaFi,LFI,Prediction Market,['Polygon'],15.433251348620235,[],,,,['api'],0,0,,0,lunafi,lunafi,LunaFi,LFI,Prediction Market,11.613739737619513,Polygon
Lunagens,LUNG,Dexs,['Lung'],0.0,[],,,,['api'],0,0,,0,lunagens,lunagens,Lunagens,LUNG,Dexs,0.0,Lung
Lunos,UNO,Insurance,['Multi-Chain'],43719.173573938315,[],,,,['api'],0,0,,0,lunos,lunos,Lunos,UNO,Insurance,41605.2120490405,Ethereum;Binance;Kava;Rollux
LUSD ChickenBonds,bLUSD,Yield Aggregator,['Ethereum'],1541108.3031475786,[],,,,['api'],0,0,,0,lusd chickenbonds,lusd-chickenbonds,LUSD ChickenBonds,bLUSD,Yield Aggregator,1505570.3713253797,Ethereum
Luxor Money,LUX,Reserve Currency,['Fantom'],0.0,[],,,,['api'],0,0,,0,luxor money,luxor-money,Luxor Money,LUX,Reserve Currency,0.0,Fantom
LuxsFi,-,Yield Aggregator,['Multi-Chain'],361.99135315683134,[],,,,['api'],0,0,,0,luxsfi,luxsfi,LuxsFi,-,Yield Aggregator,339.52713587665903,Polygon;Optimism;Binance;Arbitrum
Lybra V1,LBR,CDP,['Ethereum'],677934.6654721586,[],,,,['api'],0,0,,0,lybra v1,lybra-v1,Lybra V1,LBR,CDP,454888.8052598195,Ethereum
Lybra V2,LBR,CDP,['Ethereum'],110160.70522477552,[],,,,['api'],0,0,,0,lybra v2,lybra-v2,Lybra V2,LBR,CDP,81415.74583088265,Ethereum
Lydia,LYD,Dexs,['Avalanche'],95967.21741845208,[],,,,['api'],0,0,,0,lydia,lydia,Lydia,LYD,Dexs,58620.39531890927,Avalanche
Lympo,SPORT,Gaming,['Polygon'],0.0,[],,,,['api'],0,0,,0,lympo,lympo,Lympo,SPORT,Gaming,0.0,Polygon
Lynex V1,LYNX,Dexs,['Linea'],562367.6742335416,[],,,,['api'],0,0,,0,lynex v1,lynex-v1,Lynex V1,LYNX,Dexs,410791.6782813874,Linea
Lynex V2,LYNX,Dexs,['Linea'],2856243.108253678,[],,,,['api'],0,0,,0,lynex v2,lynex-v2,Lynex V2,LYNX,Dexs,1062623.9017435824,Linea
Lynx,-,Derivatives,['Multi-Chain'],400911.408193825,[],,,,['api'],0,0,,0,lynx,lynx,Lynx,-,Derivatives,244974.33833626492,Boba;Sonic;Arbitrum;Ethereum;Fantom;Mode;Zircuit;Celo;Binance;Polygon;Fuse;Optimism;Mantle;Linea
LyveFinance,LYVE,CDP,['Multi-Chain'],52696.273878694745,[],,,,['api'],0,0,,0,lyvefinance,lyvefinance,LyveFinance,LYVE,CDP,39846.678831357865,Linea;Ethereum
M0,POWER,Stablecoin Issuer,['Ethereum'],773734644.7992239,[],,,,['api'],0,0,,0,m0,m0,M0,POWER,Stablecoin Issuer,879101381.3363937,Ethereum
M11 Credit,-,Risk Curators,['Ethereum'],80376.00917460174,[],,,,['api'],0,0,,0,m11 credit,m11-credit,M11 Credit,-,Risk Curators,5274.355367100191,Ethereum
Macaron AMM,-,Dexs,['Bitlayer'],357323.61321868794,[],,,,['api'],0,0,,0,macaron amm,macaron-amm,Macaron AMM,-,Dexs,115122.94395240302,Bitlayer
Macaron StableSwap,-,Dexs,['Bitlayer'],1122.8642330984298,[],,,,['api'],0,0,,0,macaron stableswap,macaron-stableswap,Macaron StableSwap,-,Dexs,906.7510857602334,Bitlayer
MacaronSwap,MCRN,Dexs,['Multi-Chain'],28079.86033164412,[],,,,['api'],0,0,,0,macaronswap,macaronswap,MacaronSwap,MCRN,Dexs,23559.07069951112,Binance;Polygon
Mach,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,mach,mach,Mach,-,DEX Aggregator,,
MachFi,-,Lending,['Sonic'],167030.990922381,[],,,,['api'],0,0,,0,machfi,machfi,MachFi,-,Lending,19981.63012155724,Sonic
MachineX CL,-,Dexs,['Peaq'],2270209.9534395933,[],,,,['api'],0,0,,0,machinex cl,machinex-cl,MachineX CL,-,Dexs,1165055.4592841873,Peaq
MachineX Legacy,-,Dexs,['Peaq'],545.5224551944266,[],,,,['api'],0,0,,0,machinex legacy,machinex-legacy,MachineX Legacy,-,Dexs,12061.038853604146,Peaq
Madmex,-,Derivatives,['Polygon'],0.0,[],,,,['api'],0,0,,0,madmex,madmex,Madmex,-,Derivatives,0.0,Polygon
Maduck Club,MADUCK,Farm,['Binance'],148.73054935388214,[],,,,['api'],0,0,,0,maduck club,maduck-club,Maduck Club,MADUCK,Farm,124.97673723466004,Binance
Maestro,-,Telegram Bot,['nan'],0.0,[],,,,['api'],0,0,,0,maestro,maestro,Maestro,-,Telegram Bot,0.0,
Mage Finance,-,Lending,['Merlin'],47469.19497565538,[],,,,['api'],0,0,,0,mage finance,mage-finance,Mage Finance,-,Lending,36346.62235024351,Merlin
Magic Eden,ME,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0,magic eden,magic-eden,Magic Eden,ME,NFT Marketplace,156227.91641533514,Bitcoin;Solana;Arbitrum;Base;Ethereum
Magic Land,MAGIC,Yield,['Multi-Chain'],60677.08566138976,[],,,,['api'],0,0,,0,magic land,magic-land,Magic Land,MAGIC,Yield,47527.76632730683,Arbitrum;IoTeX
Magic Square,SQR,Farm,['Multi-Chain'],549524.4563330974,[],,,,['api'],0,0,,0,magic square,magic-square,Magic Square,SQR,Farm,12676.446560673212,Binance;Base;Avalanche;Ethereum;Optimism
MagicFox Swap,FOX,Dexs,['Multi-Chain'],904.7205873368356,[],,,,['api'],0,0,,0,magicfox swap,magicfox-swap,MagicFox Swap,FOX,Dexs,755.1667926522916,Binance;Arbitrum;Polygon
MagicFox Vaults,FOX,Yield,['Multi-Chain'],5590.6237735045415,[],,,,['api'],0,0,,0,magicfox vaults,magicfox-vaults,MagicFox Vaults,FOX,Yield,4819.086092193301,Arbitrum;Binance;Polygon
Magician MV,MBT,Dexs,['Polygon'],36221.07240362131,[],,,,['api'],0,0,,0,magician mv,magician-mv,Magician MV,MBT,Dexs,31137.668473249443,Polygon
MagicSea AMM,-,Dexs,['Multi-Chain'],824007.7085810308,[],,,,['api'],0,0,,0,magicsea amm,magicsea-amm,MagicSea AMM,-,Dexs,685540.1589261187,ShimmerEVM;IOTA EVM
MagicSea LB,-,Dexs,['IOTA EVM'],2453517.5560643217,[],,,,['api'],0,0,,0,magicsea lb,magicsea-lb,MagicSea LB,-,Dexs,1049016.0127323647,IOTA EVM
Magik Farm,MAGIK,Yield Aggregator,['Multi-Chain'],15021.619309108395,[],,,,['api'],0,0,,0,magik farm,magik-farm,Magik Farm,MAGIK,Yield Aggregator,8568.996707160435,Avalanche;Cronos;Binance;Fantom;Dogechain;Aurora;Polygon;Heco;Arbitrum;Harmony;Moonriver;Celo
Magik Finance AlgoStable,MAGIK,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0,magik finance algostable,magik-finance-algostable,Magik Finance AlgoStable,MAGIK,Algo-Stables,0.0,Fantom
Magma,-,Dexs,['Sui'],21152236.43446358,[],,,,['api'],0,0,,0,magma,magma,Magma,-,Dexs,22766063.135928992,Sui
Magma Finance,-,CDP,['IoTeX'],1201539.2273247277,[],,,,['api'],0,0,,0,magma finance,magma-finance,Magma Finance,-,CDP,350811.99279159337,IoTeX
Magnate Finance,MAG,Lending,['Base'],0.0,[],,,,['api'],0,0,,0,magnate finance,magnate-finance,Magnate Finance,MAG,Lending,0.0,Base
Magnet DAO,MAG,Algo-Stables,['Avalanche'],0.66501949078576,[],,,,['api'],0,0,,0,magnet dao,magnet-dao,Magnet DAO,MAG,Algo-Stables,0.666032021452563,Avalanche
Magnify Cash,MAG,Lending,['World Chain'],157.02022164835597,[],,,,['api'],0,0,,0,magnify cash,magnify-cash,Magnify Cash,MAG,Lending,157.04351124861338,World Chain
Magnum Bot,-,Trading App,['nan'],,[],,,,['api'],0,0,,0,magnum bot,magnum-bot,Magnum Bot,-,Trading App,,
Magsinio,-,Lending,['Sonic'],250.59255111435655,[],,,,['api'],0,0,,0,magsinio,magsinio,Magsinio,-,Lending,138.09625519793224,Sonic
MAHA.xyz,MAHA,CDP,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,maha.xyz,maha.xyz,MAHA.xyz,MAHA,CDP,0.0,Ethereum;Base
MahaDAO Arth,MAHA,CDP,['Multi-Chain'],55714.12111539006,[],,,,['api'],0,0,,0,mahadao arth,mahadao-arth,MahaDAO Arth,MAHA,CDP,41633.048396578786,Polygon;Binance;Ethereum
MahaLend,-,Lending,['Multi-Chain'],455.70578902631934,[],,,,['api'],0,0,,0,mahalend,mahalend,MahaLend,-,Lending,1048.59212043174,Ethereum;Arbitrum
Maia DAO,MAIA,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,maia dao,maia-dao,Maia DAO,MAIA,Yield,0.0,Metis;Arbitrum
Maia V3,MAIA,Dexs,['Metis'],46270.44687263767,[],,,,['api'],0,0,,0,maia v3,maia-v3,Maia V3,MAIA,Dexs,33729.90982526595,Metis
Mainstreet,-,Basis Trading,['Sonic'],6576714.513423523,[],,,,['api'],0,0,,0,mainstreet,mainstreet,Mainstreet,-,Basis Trading,4613560.159549681,Ethereum
makenow.meme,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0,makenow.meme,makenow.meme,makenow.meme,-,Launchpad,,
MakiSwap,MAKI,Dexs,['Heco'],13533.140811721856,[],,,,['api'],0,0,,0,makiswap,makiswap,MakiSwap,MAKI,Dexs,13533.140811721856,Heco
MAMA,-,Dexs,['Polygon'],101.87933718725624,[],,,,['api'],0,0,,0,mama,mama,MAMA,-,Dexs,55.815103553044175,Polygon
Mama DAO,MAMA,Reserve Currency,['Polygon'],24.041496687293684,[],,,,['api'],0,0,,0,mama dao,mama-dao,Mama DAO,MAMA,Reserve Currency,20.167246151677144,Polygon
Manarium,ARI,Gaming,['Binance'],0.0,[],,,,['api'],0,0,,0,manarium,manarium,Manarium,ARI,Gaming,0.0,Binance
ManaSwap,-,Dexs,['Hyperliquid L1'],28028.164319323005,[],,,,['api'],0,0,,0,manaswap,manaswap,ManaSwap,-,Dexs,15136.945590223557,Hyperliquid L1
Manga FI,HONO,Yield,['Ethereum'],14567.977176127572,[],,,,['api'],0,0,,0,manga fi,manga-fi,Manga FI,HONO,Yield,10833.104561328164,Ethereum
Mango Markets V3,MNGO,Derivatives,['Solana'],0.0,[],,,,['api'],0,0,,0,mango markets v3,mango-markets-v3,Mango Markets V3,MNGO,Derivatives,0.0,Solana
Mango Markets V4 AMM,MNGO,Dexs,['nan'],,[],,,,['api'],0,0,,0,mango markets v4 amm,mango-markets-v4-amm,Mango Markets V4 AMM,MNGO,Dexs,,
Mango Markets V4 Perps,MNGO,Derivatives,['Solana'],14034.936000046217,[],,,,['api'],0,0,,0,mango markets v4 perps,mango-markets-v4-perps,Mango Markets V4 Perps,MNGO,Derivatives,13918.523417339537,Solana
Mangrove,-,Dexs,['Multi-Chain'],4361956.411075279,[],,,,['api'],0,0,,0,mangrove,mangrove,Mangrove,-,Dexs,4283834.721427537,Blast;Arbitrum
Manhattan,MHF,Yield,['Multi-Chain'],1546.9758425365012,[],,,,['api'],0,0,,0,manhattan,manhattan,Manhattan,MHF,Yield,650.9836409702575,Moonbeam;Polygon
Manifest,MNFST,Services,['Ethereum'],0.2906780236815649,[],,,,['api'],0,0,,0,manifest,manifest,Manifest,MNFST,Services,0.2172126560642011,Ethereum
Manifest Trade,-,Dexs,['Solana'],1314474.9261680415,[],,,,['api'],0,0,,0,manifest trade,manifest-trade,Manifest Trade,-,Dexs,3540145.646767688,Solana
Manifesto,MNF,Reserve Currency,['Canto'],0.0,[],,,,['api'],0,0,,0,manifesto,manifesto,Manifesto,MNF,Reserve Currency,0.0,Canto
manifold.xyz,-,NFT Launchpad,['nan'],,[],,,,['api'],0,0,,0,manifold.xyz,manifold.xyz,manifold.xyz,-,NFT Launchpad,,
Mansory,MNSRY,RWA,['Multi-Chain'],27140536.994162515,[],,,,['api'],0,0,,0,mansory,mansory,Mansory,MNSRY,RWA,13736834.588175256,Binance;Solana
Manta Atlantic Stake,-,Chain,['Manta Atlantic'],16489457.829380952,[],,,,['api'],0,0,,0,manta atlantic stake,manta-atlantic-stake,Manta Atlantic Stake,-,Chain,6825580.70162173,Manta Atlantic
Manta CeDeFi,-,Basis Trading,['Manta'],111277379.99393904,[],,,,['api'],0,0,,0,manta cedefi,manta-cedefi,Manta CeDeFi,-,Basis Trading,43540388.632148325,Manta
Manta Pacific,MANTA,Canonical Bridge,['Ethereum'],54942862.953324504,[],,,,['api'],0,0,,0,manta pacific,manta-pacific,Manta Pacific,MANTA,Canonical Bridge,38651496.36456756,Ethereum
MantaDAO,MNTA,Services,['nan'],0.0,[],,,,['api'],0,0,,0,mantadao,mantadao,MantaDAO,MNTA,Services,0.0,
MantaDEX,-,Dexs,['Manta Atlantic'],4222.050036382199,[],,,,['api'],0,0,,0,mantadex,mantadex,MantaDEX,-,Dexs,2243.2457498016,Manta Atlantic
MantaSwap,MTS,Dexs,['Manta'],1899.0139779327,[],,,,['api'],0,0,,0,mantaswap,mantaswap,MantaSwap,MTS,Dexs,1899.0139779327,Manta
Mantis,M,Dexs,['nan'],,[],,,,['api'],0,0,,0,mantis,mantis,Mantis,M,Dexs,,
