protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,slug,in_llama,protocol_norm,slug_mapped,slug_final
D-DCA_Contracts,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/E-Labs-io/D-DCA_Contracts/blob/56e63298a62c7d46bb0aff62d05ccc3b39a39e92/reports/AI%20Reports/01_9th%20Nov%202024.md,"repo=E-Labs-io/D-DCA_Contracts; path=reports/AI Reports/01_9th Nov 2024.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,d dca contracts,,
compression-layer2,audit_report_firm,OpenZeppelin,,,https://github.com/samuelarogbonlo/compression-layer2/blob/3c2a77bcf91788414921498566103212afbc829b/reports/phase_reports/PRODUCTION_SHIPPING_REPORT.md,"repo=samuelarogbonlo/compression-layer2; path=reports/phase_reports/PRODUCTION_SHIPPING_REPORT.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,compression layer2,,
Audits,audit_report_firm,OpenZeppelin,,2025-10-15T00:00:00Z,https://github.com/nem0thefinder/Audits/blob/3dd07248179164eee3356c6b1cba952451d04c3a/reports/2025-10-OpenEdenUSDO.md,"repo=nem0thefinder/Audits; path=reports/2025-10-OpenEdenUSDO.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-06-07T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-06-07-1Inch.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-06-07-1Inch.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
audits,audit_report_firm,OpenZeppelin,,,https://github.com/zobront/audits/blob/0e08112aeab9e475a5ca3c691f47d7d9cdd6900b/reports/dhedge.md,"repo=zobront/audits; path=reports/dhedge.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports,,
aderyn,audit_report_firm,OpenZeppelin,,,https://github.com/Cyfrin/aderyn/blob/4b2b073762e706bafb12e29228bb993162f5eedc/reports/adhoc-sol-files-report.md,"repo=Cyfrin/aderyn; path=reports/adhoc-sol-files-report.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports,,
Audits-By-CarlosAlegreUr,audit_report_firm,OpenZeppelin,,2024-09-15T00:00:00Z,https://github.com/CarlosAlegreUr/Audits-By-CarlosAlegreUr/blob/f5eb10da9ebe282f9bd7a3951d6eab9fd0e17bc8/reports/2024-09-stakelink/Medium/Medium2-VCSUnsafeProxyUpgrades.md,"repo=CarlosAlegreUr/Audits-By-CarlosAlegreUr; path=reports/2024-09-stakelink/Medium/Medium2-VCSUnsafeProxyUpgrades.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,audits by carlosalegreur,,
security-reviews,audit_report_firm,OpenZeppelin,,,https://github.com/alexxander77/security-reviews/blob/3f1487b6cab73b451c601c94c42dfcac0bbe47c9/reports/Caviar-Private-Pools-Audit.md,"repo=alexxander77/security-reviews; path=reports/Caviar-Private-Pools-Audit.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,security reviews,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/05-2023-Sonne.md,"repo=totoptech/reports-website; path=reports/05-2023-Sonne.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/04-2023-Exit10.md,"repo=totoptech/reports-website; path=reports/04-2023-Exit10.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/05-2024-Heroglyphs.md,"repo=totoptech/reports-website; path=reports/05-2024-Heroglyphs.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/01-2024-yPrisma.md,"repo=totoptech/reports-website; path=reports/01-2024-yPrisma.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/10-2023-Dopex-rDPX-v2.md,"repo=totoptech/reports-website; path=reports/10-2023-Dopex-rDPX-v2.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/05-2022-OpenMEVRouter.md,"repo=totoptech/reports-website; path=reports/05-2022-OpenMEVRouter.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/12-2022-RageTrade.md,"repo=totoptech/reports-website; path=reports/12-2022-RageTrade.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/12-2022-GET-Protocol-Staking.md,"repo=totoptech/reports-website; path=reports/12-2022-GET-Protocol-Staking.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
Web3Bugs,audit_report_firm,OpenZeppelin,,,https://github.com/ZhangZhuoSJTU/Web3Bugs/blob/fd8544e84f0d6cea4b4d6a44ee62d8f7623648f4/reports/5.md,"repo=ZhangZhuoSJTU/Web3Bugs; path=reports/5.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,web3bugs,,
Web3Bugs,audit_report_firm,OpenZeppelin,,,https://github.com/ZhangZhuoSJTU/Web3Bugs/blob/fd8544e84f0d6cea4b4d6a44ee62d8f7623648f4/reports/65.md,"repo=ZhangZhuoSJTU/Web3Bugs; path=reports/65.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,web3bugs,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/06-2022-Singularity.md,"repo=totoptech/reports-website; path=reports/06-2022-Singularity.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
Web3Bugs,audit_report_firm,OpenZeppelin,,,https://github.com/ZhangZhuoSJTU/Web3Bugs/blob/fd8544e84f0d6cea4b4d6a44ee62d8f7623648f4/reports/113.md,"repo=ZhangZhuoSJTU/Web3Bugs; path=reports/113.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,web3bugs,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/08-2022-Timeless-Yield-Daddy.md,"repo=totoptech/reports-website; path=reports/08-2022-Timeless-Yield-Daddy.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/07-2023-TempleDAO-Lending.md,"repo=totoptech/reports-website; path=reports/07-2023-TempleDAO-Lending.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/10-2024-Euler-ERC20-Wrapper-Locked.md,"repo=totoptech/reports-website; path=reports/10-2024-Euler-ERC20-Wrapper-Locked.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
udao-contracts,audit_report_firm,OpenZeppelin,,,https://github.com/anywai/udao-contracts/blob/53dbaecfa7fc60952c9db8b5b47609d675d42ef6/reports/ValidationManagerReport.md,"repo=anywai/udao-contracts; path=reports/ValidationManagerReport.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,udao,,
udao-contracts,audit_report_firm,OpenZeppelin,,,https://github.com/anywai/udao-contracts/blob/53dbaecfa7fc60952c9db8b5b47609d675d42ef6/reports/TimelockControllerReport.md,"repo=anywai/udao-contracts; path=reports/TimelockControllerReport.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,udao,,
rotcivegaf,audit_report_firm,OpenZeppelin,,2025-07-01T00:00:00Z,https://github.com/rotcivegaf/rotcivegaf/blob/74b9e5dcb9dea00101da28c11a3b43feb05d54e1/reports/securityReview/2025-07-01-Vaquita.md,"repo=rotcivegaf/rotcivegaf; path=reports/securityReview/2025-07-01-Vaquita.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,rotcivegaf,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/totoptech/reports-website/blob/f023bc08ea4e35f1f5cbe13186cac59f3ea60dad/reports/06-2024-Multiplier-Technologies-Recheck.md,"repo=totoptech/reports-website; path=reports/06-2024-Multiplier-Technologies-Recheck.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
solodit_content,audit_report_firm,OpenZeppelin,,2025-01-07T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2025-01-07-Colend.md,"repo=solodit/solodit_content; path=reports/Zokyo/2025-01-07-Colend.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-01-18T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-01-18-Devve.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-01-18-Devve.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-10-19T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/AuditOne/2022-10-19-Newwit.md,"repo=solodit/solodit_content; path=reports/AuditOne/2022-10-19-Newwit.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
audits,audit_report_firm,OpenZeppelin,,,https://github.com/zobront/audits/blob/0e08112aeab9e475a5ca3c691f47d7d9cdd6900b/reports/dyad.md,"repo=zobront/audits; path=reports/dyad.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-01-11T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-01-11-Value%20Labs.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-01-11-Value Labs.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-12-11T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2023-12-11-Limit%20Break.md,"repo=solodit/solodit_content; path=reports/Zokyo/2023-12-11-Limit Break.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
audits,audit_report_firm,OpenZeppelin,,,https://github.com/zobront/audits/blob/0e08112aeab9e475a5ca3c691f47d7d9cdd6900b/reports/alligator.md,"repo=zobront/audits; path=reports/alligator.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports,,
solodit_content,audit_report_firm,OpenZeppelin,,2021-11-15T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2021-11-15-milestoneBased.md,"repo=solodit/solodit_content; path=reports/Zokyo/2021-11-15-milestoneBased.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-06-10T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-06-10-TrustSwap.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-06-10-TrustSwap.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-10-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-10-01-Beam.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-10-01-Beam.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-12-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2022-12-01-Cadmos.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2022-12-01-Cadmos.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-06-01-PunksBids.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-06-01-PunksBids.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-11-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-11-01-yHairVesting.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-11-01-yHairVesting.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-04-08T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-04-08-SnailBrook.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-04-08-SnailBrook.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-07-06T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-07-06-Zap.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-07-06-Zap.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-08-07T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-08-07-Boba.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-08-07-Boba.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-02-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-02-01-Metalabel.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-02-01-Metalabel.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-06-16T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-06-16-Sqwid.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-06-16-Sqwid.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-06-30-Shido.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-06-30-Shido.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-06-25T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-06-25-Cyber%20Finance.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-06-25-Cyber Finance.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-03-18T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-03-18-zkDX.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-03-18-zkDX.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2021-10-05T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2021-10-05-Raiinmaker.md,"repo=solodit/solodit_content; path=reports/Zokyo/2021-10-05-Raiinmaker.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-09-06T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Cyfrin/2023-09-06-Woosh%20Deposit%20Vault.md,"repo=solodit/solodit_content; path=reports/Cyfrin/2023-09-06-Woosh Deposit Vault.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-03-16T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-03-16-Thetanuts.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-03-16-Thetanuts.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/ZachObront/2023-06-01-Dhedge.md,"repo=solodit/solodit_content; path=reports/ZachObront/2023-06-01-Dhedge.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-11-09T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2023-11-09-Vaultka.md,"repo=solodit/solodit_content; path=reports/Zokyo/2023-11-09-Vaultka.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-01-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-01-01-Mugen.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-01-01-Mugen.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-07-13T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Cyfrin/2024-07-13-cyfrin.zaros.md,"repo=solodit/solodit_content; path=reports/Cyfrin/2024-07-13-cyfrin.zaros.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
