protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,org,repo_name,protocol_guess,slug,in_llama,protocol_norm,slug_mapped,slug_final
gmx-fv,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-gmx-fv,repo=2023-08-gmx-fv,audit_events_long.csv,,,,,1,gmx fv,x,x
verwa-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-verwa-findings,repo=2023-08-verwa-findings,audit_events_long.csv,,,,,0,verwa,,
verwa,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-verwa,repo=2023-08-verwa,audit_events_long.csv,,,,,0,verwa,,
pooltogether-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-pooltogether-mitigation-findings,repo=2023-08-pooltogether-mitigation-findings,audit_events_long.csv,,,,,1,pooltogether mitigation,geth,geth
pooltogether-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-pooltogether-mitigation,repo=2023-08-pooltogether-mitigation,audit_events_long.csv,,,,,1,pooltogether mitigation,geth,geth
reserve-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-reserve-mitigation-findings,repo=2023-08-reserve-mitigation-findings,audit_events_long.csv,,,,,0,reserve mitigation,,
reserve-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-reserve-mitigation,repo=2023-08-reserve-mitigation,audit_events_long.csv,,,,,0,reserve mitigation,,
livepeer,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-livepeer,repo=2023-08-livepeer,audit_events_long.csv,,,,livepeer,1,livepeer,livepeer,livepeer
livepeer-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-08-livepeer-findings,repo=2023-08-livepeer-findings,audit_events_long.csv,,,,,1,livepeer,livepeer,livepeer
ondo-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-ondo-findings,repo=2023-09-ondo-findings,audit_events_long.csv,,,,,1,ondo,ondo-v1-(legacy),ondo-v1-(legacy)
ondo,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-ondo,repo=2023-09-ondo,audit_events_long.csv,,,,ondo-global-markets,1,ondo,ondo-v1-(legacy),ondo-global-markets
delegate-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-delegate-findings,repo=2023-09-delegate-findings,audit_events_long.csv,,,,,1,delegate,delegate-marketplace,delegate-marketplace
delegate,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-delegate,repo=2023-09-delegate,audit_events_long.csv,,,,,1,delegate,delegate-marketplace,delegate-marketplace
goodentry-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-goodentry-mitigation,repo=2023-09-goodentry-mitigation,audit_events_long.csv,,,,,1,goodentry mitigation,goodentry,goodentry
goodentry-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-goodentry-mitigation-findings,repo=2023-09-goodentry-mitigation-findings,audit_events_long.csv,,,,,1,goodentry mitigation,goodentry,goodentry
centrifuge,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-centrifuge,repo=2023-09-centrifuge,audit_events_long.csv,,,,,1,centrifuge,centrifuge-protocol,centrifuge-protocol
centrifuge-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-centrifuge-findings,repo=2023-09-centrifuge-findings,audit_events_long.csv,,,,,1,centrifuge,centrifuge-protocol,centrifuge-protocol
asymmetry,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-asymmetry,repo=2023-09-asymmetry,audit_events_long.csv,,,,symmetry,1,asymmetry,symmetry,symmetry
asymmetry-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-asymmetry-findings,repo=2023-09-asymmetry-findings,audit_events_long.csv,,,,,1,asymmetry,symmetry,symmetry
reserve-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-reserve-mitigation,repo=2023-09-reserve-mitigation,audit_events_long.csv,,,,,0,reserve mitigation,,
reserve-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-reserve-mitigation-findings,repo=2023-09-reserve-mitigation-findings,audit_events_long.csv,,,,,0,reserve mitigation,,
maia-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-maia-findings,repo=2023-09-maia-findings,audit_events_long.csv,,,,,1,maia,maia-dao,maia-dao
maia,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-maia,repo=2023-09-maia,audit_events_long.csv,,,,maia-dao,1,maia,maia-dao,maia-dao
canto,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-canto,repo=2023-10-canto,audit_events_long.csv,,,,canto,1,canto,canto,canto
canto-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-canto-findings,repo=2023-10-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
venus,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-venus,repo=2023-09-venus,audit_events_long.csv,,,,,1,venus,venuswap,venuswap
venus-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-09-venus-findings,repo=2023-09-venus-findings,audit_events_long.csv,,,,,1,venus,venuswap,venuswap
ens,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-ens,repo=2023-10-ens,audit_events_long.csv,,,,ens,1,ens,ens,ens
ens-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-ens-findings,repo=2023-10-ens-findings,audit_events_long.csv,,,,,1,ens,ens,ens
zksync,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-zksync,repo=2023-10-zksync,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
zksync-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-zksync-findings,repo=2023-10-zksync-findings,audit_events_long.csv,,,,,1,zksync,zksync-lite-bridge,zksync-lite-bridge
brahma,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-brahma,repo=2023-10-brahma,audit_events_long.csv,,,,,1,brahma,brahma-vaults-(sunset),brahma-vaults-(sunset)
brahma-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-brahma-findings,repo=2023-10-brahma-findings,audit_events_long.csv,,,,,1,brahma,brahma-vaults-(sunset),brahma-vaults-(sunset)
wildcat,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-wildcat,repo=2023-10-wildcat,audit_events_long.csv,,,,,1,wildcat,wildcat-protocol,wildcat-protocol
wildcat-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-wildcat-findings,repo=2023-10-wildcat-findings,audit_events_long.csv,,,,,1,wildcat,wildcat-protocol,wildcat-protocol
opendollar,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-opendollar,repo=2023-10-opendollar,audit_events_long.csv,,,,open-dollar,1,opendollar,open-dollar,open-dollar
opendollar-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-opendollar-findings,repo=2023-10-opendollar-findings,audit_events_long.csv,,,,,1,opendollar,open-dollar,open-dollar
asymmetry-mitigation,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-asymmetry-mitigation,repo=2023-10-asymmetry-mitigation,audit_events_long.csv,,,,,1,asymmetry mitigation,symmetry,symmetry
asymmetry-mitigation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-asymmetry-mitigation-findings,repo=2023-10-asymmetry-mitigation-findings,audit_events_long.csv,,,,,1,asymmetry mitigation,symmetry,symmetry
badger,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-badger,repo=2023-10-badger,audit_events_long.csv,,,,badger-dao,1,badger,badger-dao,badger-dao
badger-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-badger-findings,repo=2023-10-badger-findings,audit_events_long.csv,,,,,1,badger,badger-dao,badger-dao
ethena,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-ethena,repo=2023-10-ethena,audit_events_long.csv,,,,,1,ethena,ethena-usde,ethena-usde
ethena-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-ethena-findings,repo=2023-10-ethena-findings,audit_events_long.csv,,,,,1,ethena,ethena-usde,ethena-usde
zetachain,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-zetachain,repo=2023-11-zetachain,audit_events_long.csv,,,,zetachain,1,zetachain,zetachain,zetachain
zetachain-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-zetachain-findings,repo=2023-11-zetachain-findings,audit_events_long.csv,,,,,1,zetachain,zetachain,zetachain
nextgen,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-nextgen,repo=2023-10-nextgen,audit_events_long.csv,,,,,1,nextgen,x,x
nextgen-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-nextgen-findings,repo=2023-10-nextgen-findings,audit_events_long.csv,,,,,1,nextgen,x,x
party-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-party-findings,repo=2023-10-party-findings,audit_events_long.csv,,,,,1,party,bitparty,bitparty
party,code4rena,Code4rena,,,https://github.com/code-423n4/2023-10-party,repo=2023-10-party,audit_events_long.csv,,,,partyswap,1,party,bitparty,partyswap
betafinance-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-betafinance-findings,repo=2023-11-betafinance-findings,audit_events_long.csv,,,,,1,betafinance,fin,fin
kelp,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-kelp,repo=2023-11-kelp,audit_events_long.csv,,,,kelp,1,kelp,kelp,kelp
kelp-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-kelp-findings,repo=2023-11-kelp-findings,audit_events_long.csv,,,,,1,kelp,kelp,kelp
canto,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-canto,repo=2023-11-canto,audit_events_long.csv,,,,canto,1,canto,canto,canto
canto-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-canto-findings,repo=2023-11-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
shellprotocol,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-shellprotocol,repo=2023-11-shellprotocol,audit_events_long.csv,,,,shell-protocol,1,shellprotocol,shell-protocol,shell-protocol
shellprotocol-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-shellprotocol-findings,repo=2023-11-shellprotocol-findings,audit_events_long.csv,,,,,1,shellprotocol,shell-protocol,shell-protocol
panoptic,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-panoptic,repo=2023-11-panoptic,audit_events_long.csv,,,,,1,panoptic,panoptic-v1,panoptic-v1
panoptic-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-11-panoptic-findings,repo=2023-11-panoptic-findings,audit_events_long.csv,,,,,1,panoptic,panoptic-v1,panoptic-v1
ethereumcreditguild,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-ethereumcreditguild,repo=2023-12-ethereumcreditguild,audit_events_long.csv,,,,,1,ethereumcreditguild,credit,credit
ethereumcreditguild-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-ethereumcreditguild-findings,repo=2023-12-ethereumcreditguild-findings,audit_events_long.csv,,,,,1,ethereumcreditguild,credit,credit
revolutionprotocol,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-revolutionprotocol,repo=2023-12-revolutionprotocol,audit_events_long.csv,,,,,0,revolutionprotocol,,
revolutionprotocol-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-revolutionprotocol-findings,repo=2023-12-revolutionprotocol-findings,audit_events_long.csv,,,,,0,revolutionprotocol,,
particle,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-particle,repo=2023-12-particle,audit_events_long.csv,,,,particles-money,1,particle,particles-money,particles-money
particle-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-particle-findings,repo=2023-12-particle-findings,audit_events_long.csv,,,,,1,particle,particles-money,particles-money
initcapital,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-initcapital,repo=2023-12-initcapital,audit_events_long.csv,,,,init-capital,1,initcapital,init-capital,init-capital
initcapital-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-initcapital-findings,repo=2023-12-initcapital-findings,audit_events_long.csv,,,,,1,initcapital,init-capital,init-capital
autonolas,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-autonolas,repo=2023-12-autonolas,audit_events_long.csv,,,,,1,autonolas,ton,ton
autonolas-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2023-12-autonolas-findings,repo=2023-12-autonolas-findings,audit_events_long.csv,,,,,1,autonolas,ton,ton
curves,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-curves,repo=2024-01-curves,audit_events_long.csv,,,,,1,curves,curves-protocol,curves-protocol
curves-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-curves-findings,repo=2024-01-curves-findings,audit_events_long.csv,,,,,1,curves,curves-protocol,curves-protocol
opus,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-opus,repo=2024-01-opus,audit_events_long.csv,,,,opus,1,opus,opus,opus
opus-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-opus-findings,repo=2024-01-opus-findings,audit_events_long.csv,,,,,1,opus,opus,opus
renft,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-renft,repo=2024-01-renft,audit_events_long.csv,,,,,1,renft,re,re
renft-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-renft-findings,repo=2024-01-renft-findings,audit_events_long.csv,,,,,1,renft,re,re
salty,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-salty,repo=2024-01-salty,audit_events_long.csv,,,,,1,salty,salty.io,salty.io
salty-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-salty-findings,repo=2024-01-salty-findings,audit_events_long.csv,,,,,1,salty,salty.io,salty.io
acala,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-acala,repo=2024-03-acala,audit_events_long.csv,,,,acala,1,acala,acala,acala
acala-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-acala-findings,repo=2024-03-acala-findings,audit_events_long.csv,,,,,1,acala,acala,acala
hydradx,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-hydradx,repo=2024-02-hydradx,audit_events_long.csv,,,,,1,hydradx,x,x
hydradx-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-hydradx-findings,repo=2024-02-hydradx-findings,audit_events_long.csv,,,,,1,hydradx,x,x
decent,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-decent,repo=2024-01-decent,audit_events_long.csv,,,,,1,decent,decentralized-euro,decentralized-euro
decent-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-decent-findings,repo=2024-01-decent-findings,audit_events_long.csv,,,,,1,decent,decentralized-euro,decentralized-euro
init-capital-invitational-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-init-capital-invitational-findings,repo=2024-01-init-capital-invitational-findings,audit_events_long.csv,,,,,1,init capital invitational,init-capital,init-capital
init-capital-invitational,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-init-capital-invitational,repo=2024-01-init-capital-invitational,audit_events_long.csv,,,,,1,init capital invitational,init-capital,init-capital
canto,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-canto,repo=2024-01-canto,audit_events_long.csv,,,,canto,1,canto,canto,canto
canto-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-01-canto-findings,repo=2024-01-canto-findings,audit_events_long.csv,,,,,1,canto,canto,canto
ai-arena-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-ai-arena-findings,repo=2024-02-ai-arena-findings,audit_events_long.csv,,,,,1,ai arena,re,re
ai-arena,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-ai-arena,repo=2024-02-ai-arena,audit_events_long.csv,,,,,1,ai arena,re,re
althea-liquid-infrastructure-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-althea-liquid-infrastructure-findings,repo=2024-02-althea-liquid-infrastructure-findings,audit_events_long.csv,,,,,0,althea liquid infrastructure,,
althea-liquid-infrastructure,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-althea-liquid-infrastructure,repo=2024-02-althea-liquid-infrastructure,audit_events_long.csv,,,,,0,althea liquid infrastructure,,
wise-lending,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-wise-lending,repo=2024-02-wise-lending,audit_events_long.csv,,,,,1,wise lending,wise-lending-v1,wise-lending-v1
wise-lending-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-wise-lending-findings,repo=2024-02-wise-lending-findings,audit_events_long.csv,,,,,1,wise lending,wise-lending-v1,wise-lending-v1
pooltogether,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-pooltogether,repo=2024-03-pooltogether,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
pooltogether-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-pooltogether-findings,repo=2024-03-pooltogether-findings,audit_events_long.csv,,,,,1,pooltogether,pooltogether-v5,pooltogether-v5
thruster-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-thruster-findings,repo=2024-02-thruster-findings,audit_events_long.csv,,,,,1,thruster,thruster-v3,thruster-v3
thruster,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-thruster,repo=2024-02-thruster,audit_events_long.csv,,,,,1,thruster,thruster-v3,thruster-v3
tapioca-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-tapioca-findings,repo=2024-02-tapioca-findings,audit_events_long.csv,,,,,0,tapioca,,
tapioca,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-tapioca,repo=2024-02-tapioca,audit_events_long.csv,,,,,0,tapioca,,
uniswap-foundation,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-uniswap-foundation,repo=2024-02-uniswap-foundation,audit_events_long.csv,,,,,1,uniswap foundation,foundation,foundation
uniswap-foundation-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-uniswap-foundation-findings,repo=2024-02-uniswap-foundation-findings,audit_events_long.csv,,,,,1,uniswap foundation,foundation,foundation
gitcoin-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-gitcoin-findings,repo=2024-03-gitcoin-findings,audit_events_long.csv,,,,,1,gitcoin,gitcoin,gitcoin
gitcoin,code4rena,Code4rena,,,https://github.com/code-423n4/2024-03-gitcoin,repo=2024-03-gitcoin,audit_events_long.csv,,,,gitcoin,1,gitcoin,gitcoin,gitcoin
spectra-findings,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-spectra-findings,repo=2024-02-spectra-findings,audit_events_long.csv,,,,,1,spectra,spectra-v2,spectra-v2
spectra,code4rena,Code4rena,,,https://github.com/code-423n4/2024-02-spectra,repo=2024-02-spectra,audit_events_long.csv,,,,spectra-v1,1,spectra,spectra-v2,spectra-v1
